Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;Totalt;1990;100;24;24;0;0;100;1903;87;40;22;22;3;3;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;1;84;100;24;24;0;0;100;82;2;2;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;3;2029;100;24;24;0;0;100;1964;65;24;12;26;3;3;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;Totalt i retning Tomasjord;2113;100;24;24;0;0;100;2046;67;26;12;26;3;3;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;Totalt;2113;100;24;24;0;0;100;2046;67;26;12;26;3;3;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;1;187;100;24;24;0;0;100;180;7;7;0;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;3;2917;100;24;24;0;0;100;2760;157;55;31;22;49;46;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;Totalt i retning Tomasjord;3104;100;24;24;0;0;100;2940;164;62;31;22;49;46;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;Totalt;3104;100;24;24;0;0;100;2940;164;62;31;22;49;46;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;1;844;100;24;24;0;0;100;779;65;56;7;1;1;1;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;3;5347;100;24;24;0;0;100;4750;597;216;187;89;105;96;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;Totalt i retning Tomasjord;6191;100;24;24;0;0;100;5529;662;272;194;90;106;97;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;Totalt;6191;100;24;24;0;0;100;5529;662;272;194;90;106;97;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;1;909;100;24;24;0;0;100;822;87;76;4;3;4;4;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;3;5192;100;24;24;0;0;100;4656;536;187;141;108;100;93;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;Totalt i retning Tomasjord;6101;100;24;24;0;0;100;5478;623;263;145;111;104;97;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;Totalt;6101;100;24;24;0;0;100;5478;623;263;145;111;104;97;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;1;791;100;24;24;0;0;100;736;55;51;4;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;3;5475;100;24;24;0;0;100;4880;595;190;194;107;104;97;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;Totalt i retning Tomasjord;6266;100;24;24;0;0;100;5616;650;241;198;107;104;97;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;Totalt;6266;100;24;24;0;0;100;5616;650;241;198;107;104;97;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;1;837;100;24;24;0;0;100;764;73;64;7;2;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;3;5425;100;24;24;0;0;100;4904;521;163;175;108;75;72;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;Totalt i retning Tomasjord;6262;100;24;24;0;0;100;5668;594;227;182;110;75;72;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;Totalt;6262;100;24;24;0;0;100;5668;594;227;182;110;75;72;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;1;250;100;24;24;0;0;100;243;7;6;1;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;3;3436;100;24;24;0;1;99,97;3284;151;59;48;20;24;21;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;Totalt i retning Tomasjord;3686;100;24;24;0;1;99,97;3527;158;65;49;20;24;21;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;Totalt;3686;100;24;24;0;1;99,97;3527;158;65;49;20;24;21;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;1;192;100;24;24;0;0;100;188;4;1;3;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;3;2663;100;24;24;0;1;99,96;2529;133;32;35;22;44;43;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;Totalt i retning Tomasjord;2855;100;24;24;0;1;99,96;2717;137;33;38;22;44;43;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;Totalt;2855;100;24;24;0;1;99,96;2717;137;33;38;22;44;43;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;1;853;100;24;24;0;0;100;785;68;62;5;1;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;3;5295;100;24;24;0;0;100;4652;643;178;221;102;142;130;12
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;Totalt i retning Tomasjord;6148;100;24;24;0;0;100;5437;711;240;226;103;142;130;12
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;Totalt;6148;100;24;24;0;0;100;5437;711;240;226;103;142;130;12
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;1;755;100;24;24;0;0;100;695;60;54;4;1;1;1;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;3;4960;100;24;24;0;0;100;4379;581;177;205;95;104;97;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;Totalt i retning Tomasjord;5715;100;24;24;0;0;100;5074;641;231;209;96;105;98;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;Totalt;5715;100;24;24;0;0;100;5074;641;231;209;96;105;98;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;1;789;100;24;24;0;0;100;719;70;61;7;1;1;1;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;3;4824;100;24;24;0;0;100;4277;547;146;210;87;104;95;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;Totalt i retning Tomasjord;5611;100;24;24;0;0;100;4994;617;207;217;88;105;96;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;Totalt i retning TromsÃ¸ya;2;100;24;24;0;2;0;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;Totalt;5613;100;24;24;0;0;100;4996;617;207;217;88;105;96;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;1;812;100;24;24;0;1;99,88;760;51;44;7;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;3;5229;100;24;24;0;0;100;4587;642;190;236;109;107;100;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;Totalt i retning Tomasjord;6041;100;24;24;0;1;99,98;5347;693;234;243;109;107;100;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;Totalt;6041;100;24;24;0;1;99,98;5347;693;234;243;109;107;100;7
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;1;721;100;24;24;0;0;100;673;48;43;5;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;3;4994;100;24;24;0;0;100;4490;504;182;142;99;81;78;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;Totalt i retning Tomasjord;5715;100;24;24;0;0;100;5163;552;225;147;99;81;78;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;Totalt;5715;100;24;24;0;0;100;5163;552;225;147;99;81;78;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;1;246;100;24;24;0;0;100;238;8;3;5;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;3;3047;100;24;24;0;0;100;2888;159;56;45;25;33;29;4
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;Totalt i retning Tomasjord;3293;100;24;24;0;0;100;3126;167;59;50;25;33;29;4
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;Totalt;3293;100;24;24;0;0;100;3126;167;59;50;25;33;29;4
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;1;196;100;24;24;0;0;100;186;10;6;4;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;3;2670;100;24;24;0;0;100;2535;135;55;29;18;33;31;2
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;Totalt i retning Tomasjord;2866;100;24;24;0;0;100;2721;145;61;33;18;33;31;2
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;Totalt;2866;100;24;24;0;0;100;2721;145;61;33;18;33;31;2
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;1;908;100;24;24;0;0;100;838;70;64;6;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;3;5169;100;24;24;0;1;99,98;4484;684;217;215;108;144;135;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;Totalt i retning Tomasjord;6077;100;24;24;0;1;99,98;5322;754;281;221;108;144;135;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;Totalt;6077;100;24;24;0;1;99,98;5322;754;281;221;108;144;135;9
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;1;2003;100;24;24;0;0;100;1684;319;169;99;17;34;31;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;3;4252;100;24;24;0;0;100;3846;406;126;121;90;69;64;5
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;Totalt i retning Tomasjord;6255;100;24;24;0;0;100;5530;725;295;220;107;103;95;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;Totalt;6255;100;24;24;0;0;100;5530;725;295;220;107;103;95;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;1;846;100;24;24;0;0;100;785;61;49;11;1;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;3;5269;100;24;24;0;0;100;4698;571;181;174;105;111;103;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;Totalt i retning Tomasjord;6115;100;24;24;0;0;100;5483;632;230;185;106;111;103;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;Totalt;6115;100;24;24;0;0;100;5483;632;230;185;106;111;103;8
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;1;835;100;24;24;0;0;100;784;51;49;2;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;3;5331;100;24;24;0;1;99,98;4685;645;202;223;105;115;109;6
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;Totalt i retning Tomasjord;6166;100;24;24;0;1;99,98;5469;696;251;225;105;115;109;6
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;Totalt;6166;100;24;24;0;1;99,98;5469;696;251;225;105;115;109;6
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;1;843;100;24;24;0;0;100;789;54;39;12;1;2;2;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;3;5191;100;24;24;0;0;100;4656;535;167;181;99;88;83;5
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;Totalt i retning Tomasjord;6034;100;24;24;0;0;100;5445;589;206;193;100;90;85;5
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;Totalt;6034;100;24;24;0;0;100;5445;589;206;193;100;90;85;5
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;1;270;100;24;24;0;0;100;257;13;10;2;1;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;3;3179;100;24;24;0;0;100;3022;157;54;61;25;17;16;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;Totalt i retning Tomasjord;3449;100;24;24;0;0;100;3279;170;64;63;26;17;16;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;Totalt;3449;100;24;24;0;0;100;3279;170;64;63;26;17;16;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;1;161;100;24;24;0;0;100;150;11;9;2;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;3;2371;100;24;24;0;0;100;2277;94;37;24;19;14;13;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;Totalt i retning Tomasjord;2532;100;24;24;0;0;100;2427;105;46;26;19;14;13;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;Totalt;2532;100;24;24;0;0;100;2427;105;46;26;19;14;13;1
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-05-01T00:00+02:00;2023-05-02T00:00+02:00;01.05.2023;1;176;100;24;24;0;0;100;169;7;6;1;0;0;0;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-05-01T00:00+02:00;2023-05-02T00:00+02:00;01.05.2023;3;2829;100;24;24;0;0;100;2698;131;60;30;23;18;15;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-05-01T00:00+02:00;2023-05-02T00:00+02:00;01.05.2023;Totalt i retning Tomasjord;3005;100;24;24;0;0;100;2867;138;66;31;23;18;15;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-05-01T00:00+02:00;2023-05-02T00:00+02:00;01.05.2023;Totalt i retning TromsÃ¸ya;0;100;24;24;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-05-01T00:00+02:00;2023-05-02T00:00+02:00;01.05.2023;Totalt;3005;100;24;24;0;0;100;2867;138;66;31;23;18;15;3
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-05-02T00:00+02:00;2023-05-03T00:00+02:00;02.05.2023;1;878;100;24;24;0;0;100;812;66;58;6;1;1;1;0
68511V2673383;TromsÃ¸ysundtunnelen T1;EV8 S2D1 m2967;2023-05-02T00:00+02:00;2023-05-03T00:00+02:00;02.05.2023;3;5448;100;24;24;0;1;99,98;4765;682;233;221;100;128;120;8
